merchant,cc_num,trans_date_trans_time,amt_cop,is_fraud,trans_counter,total_amt,fraud_counter,fraud_amt,dist_card
fraud_Thiel Ltd,3564839259330465,2020-11-30 12:07:34,27560.90376234,1,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,180036456789979,2020-08-24 23:01:22,794.3038740000001,1,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,3528407217576457,2020-07-17 21:39:19,3622.1380712000005,0,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,4536996888716062123,2020-07-20 22:06:47,34201.653008,1,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,675961917837,2020-12-05 18:51:05,547.7205285,0,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,30442439074871,2020-09-07 12:42:23,36467.51251978,0,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,4710826438164847414,2020-08-26 19:35:37,309.865797,1,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,6011252220172077,2020-12-20 21:06:43,34883.84920644,0,36,2689699.4763771794,19,294482.60980036,35
fraud_Thiel Ltd,4306586894261180,2020-10-17 18:20:12,42495.55386244,0,36,2689699.4763771794,19,294482.60980036,35
fraud_Heller-Abshire,213112402583773,2020-08-02 09:46:44,48075.6507632,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4570636521433188,2020-11-27 11:50:57,310593.76137890003,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4393520897625,2020-07-18 02:33:46,10094.642091,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4861310130652566408,2020-12-01 06:42:33,244630.75932048,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,6573561108825071,2020-12-01 00:43:00,397658.12835839996,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,340953839692349,2020-08-20 03:10:07,13459.535787300001,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,374656033243756,2020-11-11 02:44:43,34978.328783020006,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4904681492230012,2020-12-07 08:00:59,195034.92627812,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,6550399784335736,2020-06-22 10:50:21,281223.09185828,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,6011367958204270,2020-12-29 07:43:32,200914.99409358,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,3545109339866548,2020-12-14 03:42:22,171933.88272996,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,30029052116970,2020-12-15 07:21:15,23634.45091458,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,6011109736646996,2020-12-07 01:06:47,302726.12651033996,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,2712209726293386,2020-07-11 07:07:57,125288.93932542,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,30033162392091,2020-12-13 02:15:06,240103.8475914,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,30082025922891,2020-06-27 03:49:58,642510.79511658,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4364010865167176,2020-09-02 06:48:35,79209.57391156,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,213193596103206,2020-11-13 02:15:55,12521.196783000001,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,676369110710,2020-12-01 11:08:41,89339.93441802,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4099707841315751,2020-09-12 00:08:58,22942.95182826,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4477156602511939689,2020-12-07 03:38:37,300205.00927772,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4745996322265,2020-09-13 03:19:14,14085.17781778,1,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,4210078554961359092,2020-07-20 02:42:32,4063.1698170000004,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,180068353086472,2020-10-13 08:56:52,340272.86496917997,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,180068353086472,2020-07-03 00:17:05,25027.1184915,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,60490596305,2020-10-12 08:09:00,340716.67984457995,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Heller-Abshire,6011197122270059,2020-07-16 04:01:52,571278.50761488,0,27,5042524.04567404,15,2582789.70504202,26
fraud_Kris-Kertzmann,3595192916105588,2020-12-18 21:30:07,43094.42440134,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4939976756738216,2020-11-29 17:23:29,936.1438515,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,6538441737335434,2020-11-30 18:18:57,32975.44524222,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,345933964507467,2020-12-10 15:15:08,39032.63649538001,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,5152054598359927,2020-10-14 19:06:30,621.9137475,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,30143535920989,2020-06-28 22:19:20,6165.86685302,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3568736585751727,2020-10-23 16:01:32,335615.78869262,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4640395708703,2020-11-08 20:00:34,5400.27857888,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,180081032825079,2020-08-16 21:52:02,26495.748061379996,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,213126662687660,2020-08-29 14:17:39,10430.11121866,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3523898249167098,2020-06-30 12:57:04,1525.3252965000001,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,30175986190993,2020-06-29 16:53:06,35184.95053198,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3540210836308425,2020-08-01 17:51:30,2125385.0568030598,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3538520143479972,2020-09-14 20:58:42,5857.033077620001,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4294040533480516,2020-10-18 15:38:12,43937.6726646,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3501509250702469,2020-11-13 17:53:35,1605.2657361000001,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4586810168620942,2020-11-13 13:19:18,9961.23143858,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4809701904914,2020-07-30 21:26:44,10340.88659682,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3513285035244624,2020-12-17 23:30:46,2494.3359899399998,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3597980945245815,2020-11-16 20:10:32,3128.2101524,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4707867759656333,2020-08-17 15:50:40,4830.98348738,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4713464490314802,2020-08-09 20:27:09,1979719.93230182,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,372520049757633,2020-10-19 18:05:42,13338.644673120001,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3523843138706408,2020-09-22 14:47:00,1787.1837165,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,375534208663984,2020-12-28 20:24:16,1878782.30386196,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,4536996888716062123,2020-06-22 20:52:58,24232.29219684,1,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,675945690716,2020-11-07 22:09:08,21333.28106374,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,2222001896600109,2020-12-12 17:59:34,25741.262773199996,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Kris-Kertzmann,3592325941359225,2020-12-15 16:17:24,41230.40192465999,0,29,6731184.61142932,18,4540921.9656251995,29
fraud_Hills-Olson,3595192916105588,2020-11-30 05:34:35,8571.498948,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,3595192916105588,2020-07-14 01:08:39,223336.79414224002,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4476840372112,2020-12-26 10:12:27,149876.28342258002,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,573860193545,2020-12-12 00:44:35,244142.56295753998,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4570636521433188,2020-12-06 08:21:39,273997.99266034004,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4003989662068504,2020-10-26 11:33:59,5409.5585265,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,36913587729122,2020-07-05 00:30:24,373781.31531118,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,6011348830550197,2020-08-12 00:23:45,475813.92791633995,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4658117080136,2020-11-14 05:49:02,132079.30691904,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,376445266762684,2020-12-06 00:20:09,56472.4253828,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,2720433095629877,2020-07-29 06:52:57,123114.24643595998,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,371034293500716,2020-11-10 09:52:30,18461.01861,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4514242065619750,2020-12-21 05:37:39,12213.513139499999,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4301028321766222513,2020-10-12 03:53:20,43095.210915300006,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,676102124465,2020-12-20 02:00:04,53154.87619485999,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4173950183554608,2020-11-27 11:23:23,65955.84142376001,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,3521417320836166,2020-12-08 09:32:32,364638.30162864,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,6011693194885790,2020-07-28 05:06:23,186783.77748994,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,347073228412010,2020-11-25 08:41:58,11986.5691755,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,2712209726293386,2020-09-23 01:49:29,192526.89294852,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,375082648741747,2020-12-15 09:33:00,72632.10045954,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,3514865930894695,2020-11-07 11:55:45,106580.90118618,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,30030380240193,2020-12-06 10:26:13,39193.18035678,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4379260813815979609,2020-10-20 04:53:19,163612.15757702003,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,30033162392091,2020-08-12 11:03:16,41119.499240100005,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4102003771126577611,2020-08-16 10:54:36,8047.782108,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4482427013979020,2020-07-20 03:26:53,18807.981016499998,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,6544734391390261,2020-09-11 09:12:59,385009.4044095,1,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4178097073221156,2020-07-26 11:51:18,57460.2812204,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,571314334723,2020-11-01 01:49:40,101436.33025756001,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,30153452207526,2020-10-31 05:01:27,434959.52212924,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,2720012583106919,2020-06-29 03:34:06,224703.47141502,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Hills-Olson,4725837176265195730,2020-07-19 03:34:46,12684.8582955,0,33,4681659.38381988,17,2772682.92274684,32
fraud_Lemke and Sons,6011438889172900,2020-06-30 20:21:40,7268.97253834,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,6011438889172900,2020-07-30 14:25:06,11794.5396675,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,375248307838179,2020-06-21 13:42:57,447143.4869655,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4155021259183870,2020-09-06 15:53:31,1610.429283,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,3560318482131952,2020-10-03 16:24:59,38049.3389714,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,6538441737335434,2020-12-01 12:32:37,15604.5041849,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,3527536963490470,2020-07-06 15:20:26,10730.76863126,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,6011366578560244,2020-10-31 19:48:07,12426.816511199999,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4377338765909719,2020-08-05 13:44:24,2162.5141185,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,3533012926413100,2020-12-15 14:57:39,1016.8835310000001,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,370877495212014,2020-10-11 13:08:26,10089.48763736,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,676118385837,2020-10-30 18:35:15,619.731594,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4247921790666,2020-12-06 13:06:43,23966.003271600002,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,341542810616333,2020-07-28 18:03:24,20016.05088054,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,3563837241599446,2020-12-18 20:35:24,1387.8496260000002,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4497451418073897078,2020-11-05 15:53:34,7787.596853080001,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,3521815216091574,2020-09-27 17:19:00,2291425.24740348,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4045036286570100739,2020-12-22 22:23:33,33996.21945564,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,3597980945245815,2020-08-20 18:19:28,18810.909154400004,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,377026671291680,2020-12-29 14:24:59,3169.3708123,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4223708906367574214,2020-10-26 14:46:00,2380933.66205838,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4661996144291811856,2020-09-21 12:01:49,37792.82657384,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4550599031376731,2020-07-26 14:08:38,16083362.888133058,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4147608975828480,2020-10-11 22:34:23,6388.13441648,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,30044330818990,2020-11-12 16:09:22,2151.6033509999997,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4623560839669,2020-08-04 12:35:17,9408.87535848,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,38859492057661,2020-07-23 13:11:09,3786.7807107999997,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4129767952109660,2020-08-16 13:31:15,27915.95566266,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,676298633337,2020-12-21 18:31:33,22487.58685276,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4500002361389,2020-12-01 16:21:48,17885.739478620002,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,180065479077096,2020-07-17 15:57:27,4050.20893416,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4373370572092720777,2020-12-16 18:46:05,24368.677768200003,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4797297220948468262,2020-08-25 19:07:04,981.969075,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,346243940647414,2020-06-22 13:51:48,5828.3494418400005,0,35,21609933.615349278,15,2547065.08925904,34
fraud_Lemke and Sons,4810839835482794272,2020-09-02 15:18:47,23513.636443,1,35,21609933.615349278,15,2547065.08925904,34
fraud_Ankunding-Carroll,6011438889172900,2020-09-17 18:05:44,7500.471394259999,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,6011438889172900,2020-06-27 16:41:34,652.4638965,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,6573561108825071,2020-10-27 20:20:05,34885.68606816,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,5559857416065248,2020-08-27 21:34:34,3432.7990356600003,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,344709867813900,2020-09-04 13:57:50,1662.8009670000001,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4378993458389626,2020-10-07 23:19:33,2650.74649756,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4836998673805450,2020-12-21 15:00:54,31555.23764094,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,3559160581764413,2020-12-03 13:08:38,1911573.13868338,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4514242065619750,2020-09-20 16:54:05,829.2183299999999,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,30026790933302,2020-11-22 13:05:22,2530281.0415981,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4890424426862856940,2020-10-18 14:25:02,4066.6731981200005,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,374930071163758,2020-10-13 21:26:58,43827.870661520006,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,3518234918950662,2020-10-08 13:13:27,24069.41330438,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,378904938837132,2020-11-05 14:18:10,33951.8379681,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,3521815216091574,2020-07-26 18:45:56,2159791.63538894,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,180046165512893,2020-06-27 23:16:17,12116.14609842,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4505383113689,2020-08-05 15:07:21,17784.85956416,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4642894980163,2020-10-20 23:03:05,9275.730895859999,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,30238755902988,2020-07-07 16:50:20,1562.421906,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4147608975828480,2020-12-01 21:40:48,1053.9801405,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,2283743876903625,2020-09-10 22:00:21,1531.871757,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4308156300921054,2020-10-23 17:33:16,2121479.4858995397,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4742883543039288059,2020-10-19 15:14:10,6199.0496077,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4302475216404898,2020-10-20 18:56:30,17827.61163042,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4103158249977,2020-11-23 14:24:23,1993443.34557128,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,3586008444788268,2020-07-13 20:10:46,22368.26972016,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,3565423334076143,2020-10-18 21:01:43,1638.19426402,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,2713913904780408,2020-10-30 20:29:02,789.939567,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4446368897795790,2020-07-12 12:02:37,1899046.7832692,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4128730454058057622,2020-12-17 16:04:21,41718.5982876,1,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4104312520615374,2020-10-28 23:51:09,6947.91939112,0,32,12986172.45721586,20,2207059.00794104,31
fraud_Ankunding-Carroll,4980323467523543940,2020-06-29 23:43:05,40657.21501326,0,32,12986172.45721586,20,2207059.00794104,31
fraud_McCullough Group,6011438889172900,2020-09-21 05:44:31,406356.89991624,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,573860193545,2020-09-08 00:33:18,15460.557547499999,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4003989662068504,2020-07-20 01:06:26,190802.47171838002,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4653178848915023204,2020-10-26 11:15:35,258877.21682081997,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4951647200979051,2020-08-28 10:59:03,7895.031363,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,6011329966782895,2020-11-17 00:15:16,134653.43319635998,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3591919803438423,2020-12-28 01:22:54,272014.13713265996,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4989847570577635369,2020-08-29 00:16:49,393353.12406701996,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4170689372027579,2020-11-06 01:29:01,247833.72810922,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,344709867813900,2020-07-03 07:41:52,257101.95731921998,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,344709867813900,2020-11-25 03:59:03,8920.643508000001,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3577578023716568,2020-10-18 10:12:09,184360.69924115998,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4365382885912355,2020-09-19 05:12:21,153095.14927706,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4939976756738216,2020-10-02 08:56:51,68203.2134543,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4939976756738216,2020-12-14 09:51:25,344932.92116087995,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4939976756738216,2020-10-16 00:35:47,8671.878009,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,2475085306462014,2020-09-16 05:23:40,36180.220052100005,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4658117080136,2020-08-13 01:09:11,162415.09972174,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3566875419572867,2020-08-24 09:05:53,38106.53893542,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4646845581490336108,2020-07-26 02:49:46,112595.83388898,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4358137750029944984,2020-12-07 11:32:02,41547.57010306,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3529597930342630,2020-09-06 06:42:33,11349.380353499999,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,2229378226512508,2020-12-21 03:31:03,10607.4481635,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,36722699017270,2020-11-22 03:45:26,544560.8521158,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,5359543825610251,2020-12-01 04:38:20,246294.65372386,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3533742182628021,2020-09-08 03:22:11,54290.910408100004,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4890424426862856940,2020-07-23 04:19:41,219821.50778562,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,2288813824604479,2020-10-27 06:03:49,12429.546336,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,6011109736646996,2020-07-18 10:23:44,283403.44723754004,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4926376199189801,2020-12-07 11:18:50,183162.39907758002,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3590736522064285,2020-10-30 02:09:36,62712.38142364001,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,2712209726293386,2020-12-03 00:29:15,7449.8720490000005,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,6011893664860915,2020-10-03 02:30:27,16551.634297499997,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3523898249167098,2020-12-24 03:18:05,43984.28116914,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,374930071163758,2020-09-08 09:50:26,6345.702378,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4292743669224718067,2020-12-28 00:14:29,5200.071790499999,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3518234918950662,2020-09-29 07:30:11,283446.1993038,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,377026671291680,2020-12-04 05:54:04,430684.31550324,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3589289942931264,2020-07-16 09:35:44,15259.799425500001,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4451438912406400,2020-10-13 09:41:45,1366.028091,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,30501624614310,2020-09-29 00:44:10,6694.846938,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4859525594182537,2020-10-16 06:26:46,5121.5142645,0,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,4279161831637,2020-07-19 07:17:47,8538.7666455,1,44,6078662.3540342,27,3968502.77390112,41
fraud_McCullough Group,3546674063249004,2020-12-17 05:55:12,276008.47101126,0,44,6078662.3540342,27,3968502.77390112,41
"fraud_Champlin, Rolfson and Connelly",213102873001603,2020-08-02 17:33:27,2321.4612183599997,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",3560246577314524,2020-09-07 13:23:02,11050.99039746,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",38295635583927,2020-06-30 13:27:23,37236.06804606,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",3567527758368741,2020-12-26 13:35:29,3169.3708123,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",639046421587,2020-08-06 19:11:12,2134216.9728235197,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",3545109339866548,2020-11-03 23:46:14,1754.4514139999999,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",3561963695236764,2020-11-09 15:54:03,2054236.783793,0,32,5826668.050184079,9,93583.44026100001,30
